age,job,marital,education,balance,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
29,management,married,secondary,231,cellular,14,may,1075,1,14,1,failure,yes
35,management,married,tertiary,1212,cellular,14,may,235,1,352,1,other,no
40,blue-collar,married,primary,637,cellular,14,may,200,1,-1,0,unknown,no
31,blue-collar,married,secondary,625,cellular,14,may,137,3,-1,0,unknown,no
37,technician,divorced,secondary,5957,cellular,14,may,64,3,177,2,failure,no
41,blue-collar,married,secondary,580,cellular,14,may,874,1,363,1,failure,yes
28,management,single,tertiary,1027,cellular,14,may,433,1,-1,0,unknown,no
31,management,married,tertiary,0,cellular,14,may,215,1,-1,0,unknown,no
31,technician,single,secondary,7567,cellular,14,may,287,1,276,2,failure,no
51,blue-collar,single,secondary,708,telephone,14,may,391,1,364,1,failure,no
46,housemaid,single,secondary,198,cellular,14,may,93,1,350,1,other,no
57,services,married,secondary,0,cellular,14,may,16,9,282,3,other,no
28,student,married,secondary,704,cellular,14,may,171,3,-1,0,unknown,no
26,technician,single,tertiary,468,cellular,14,may,221,2,364,1,failure,no
47,admin.,married,secondary,1934,cellular,14,may,225,1,364,1,failure,no
36,management,married,secondary,1825,cellular,14,may,24,1,346,1,failure,no
28,admin.,married,secondary,22,cellular,14,may,523,2,-1,0,unknown,no
32,blue-collar,married,secondary,-103,cellular,14,may,298,1,-1,0,unknown,no
38,services,single,primary,393,cellular,14,may,200,1,-1,0,unknown,no
30,blue-collar,married,primary,99,telephone,14,may,93,1,-1,0,unknown,no
33,technician,single,secondary,716,cellular,14,may,234,2,-1,0,unknown,no
38,blue-collar,married,primary,132,cellular,14,may,797,2,-1,0,unknown,no
36,technician,single,secondary,-206,cellular,14,may,419,1,360,4,failure,no
30,blue-collar,single,secondary,-177,cellular,14,may,87,1,345,2,other,no
53,services,single,secondary,4778,cellular,14,may,83,1,-1,0,unknown,no
42,entrepreneur,married,tertiary,171,cellular,14,may,135,1,176,5,failure,no
51,management,divorced,tertiary,-256,cellular,14,may,97,1,-1,0,unknown,no
39,admin.,divorced,secondary,1089,cellular,14,may,128,1,-1,0,unknown,no
45,entrepreneur,married,primary,276,cellular,14,may,586,1,364,1,failure,no
34,management,married,tertiary,273,cellular,14,may,492,1,175,2,failure,yes
29,admin.,married,tertiary,111,cellular,14,may,208,1,-1,0,unknown,no
54,blue-collar,married,primary,316,cellular,14,may,240,1,-1,0,unknown,no
27,blue-collar,married,secondary,1295,cellular,14,may,1106,1,-1,0,unknown,no
31,blue-collar,single,primary,538,cellular,14,may,703,4,-1,0,unknown,no
43,technician,single,tertiary,275,telephone,14,may,151,2,360,1,other,no
39,blue-collar,married,secondary,300,cellular,14,may,506,1,-1,0,unknown,no
39,blue-collar,married,secondary,-220,cellular,14,may,282,1,352,2,failure,no
32,blue-collar,single,secondary,811,cellular,14,may,563,1,-1,0,unknown,yes
23,blue-collar,single,secondary,1105,cellular,14,may,377,1,-1,0,unknown,no
42,blue-collar,single,primary,177,cellular,14,may,174,2,-1,0,unknown,no
33,blue-collar,married,secondary,245,cellular,14,may,437,2,370,8,other,no
47,self-employed,married,tertiary,3,cellular,14,may,199,15,-1,0,unknown,no
29,admin.,married,secondary,1761,cellular,14,may,175,1,-1,0,unknown,no
33,management,married,primary,262,cellular,14,may,386,3,-1,0,unknown,no
42,self-employed,married,secondary,2,cellular,14,may,51,5,-1,0,unknown,no
37,admin.,divorced,secondary,141,cellular,14,may,233,1,-1,0,unknown,no
33,blue-collar,single,primary,60,cellular,14,may,74,1,290,2,failure,no
33,management,single,tertiary,-149,cellular,14,may,111,1,296,3,failure,no
24,services,single,unknown,608,cellular,14,may,184,1,-1,0,unknown,no
58,self-employed,married,secondary,28318,cellular,14,may,168,2,-1,0,unknown,no
25,services,single,secondary,-107,cellular,14,may,156,1,-1,0,unknown,no
33,technician,single,secondary,287,cellular,14,may,97,1,358,8,failure,no
31,technician,single,secondary,23,cellular,14,may,97,1,370,1,failure,no
37,services,divorced,secondary,75,cellular,14,may,160,1,-1,0,unknown,no
39,services,single,secondary,1048,cellular,14,may,149,1,-1,0,unknown,no
34,admin.,married,primary,0,cellular,14,may,1020,1,-1,0,unknown,yes
34,self-employed,single,tertiary,1272,cellular,14,may,202,1,-1,0,unknown,no
44,housemaid,married,primary,1342,telephone,14,may,112,2,370,2,failure,no
53,management,married,tertiary,261,telephone,14,may,154,2,336,2,failure,no
24,blue-collar,married,primary,456,cellular,14,may,337,2,-1,0,unknown,no
36,self-employed,divorced,tertiary,1354,cellular,14,may,1723,1,356,2,success,yes
35,student,divorced,primary,2755,cellular,14,may,177,2,345,3,other,no
33,services,single,secondary,-448,cellular,14,may,95,2,-1,0,unknown,no
43,blue-collar,married,primary,533,cellular,14,may,246,2,370,1,other,no
58,blue-collar,divorced,primary,2246,cellular,14,may,294,2,-1,0,unknown,no
52,management,divorced,tertiary,482,cellular,14,may,162,4,365,1,failure,no
29,admin.,divorced,secondary,-254,cellular,14,may,406,2,-1,0,unknown,yes
46,blue-collar,married,secondary,312,cellular,14,may,20,2,-1,0,unknown,no
34,blue-collar,married,secondary,237,cellular,14,may,115,3,-1,0,unknown,no
36,blue-collar,divorced,primary,0,cellular,14,may,543,2,-1,0,unknown,no
35,blue-collar,married,primary,422,cellular,14,may,73,1,-1,0,unknown,no
42,housemaid,single,primary,1179,cellular,14,may,136,1,337,4,failure,no
39,blue-collar,single,secondary,0,cellular,14,may,9,10,330,10,other,no
37,blue-collar,married,secondary,700,cellular,14,may,138,1,-1,0,unknown,no
33,housemaid,single,secondary,96,cellular,14,may,30,6,-1,0,unknown,no
45,blue-collar,married,secondary,1003,cellular,14,may,444,1,-1,0,unknown,no
26,services,married,secondary,864,cellular,14,may,466,1,-1,0,unknown,no
48,blue-collar,divorced,secondary,65,cellular,14,may,146,1,370,1,failure,no
33,blue-collar,married,secondary,249,cellular,14,may,7,7,287,4,failure,no
36,blue-collar,married,secondary,779,cellular,14,may,172,1,-1,0,unknown,no
28,technician,married,secondary,58,cellular,14,may,16,6,351,1,failure,no
35,services,divorced,secondary,221,cellular,14,may,150,1,360,1,failure,no
27,blue-collar,married,secondary,-330,cellular,14,may,88,1,353,2,failure,no
34,admin.,married,secondary,774,cellular,14,may,163,1,175,6,other,no
45,blue-collar,married,secondary,87,cellular,14,may,96,1,360,3,failure,no
46,blue-collar,divorced,secondary,1074,cellular,14,may,277,2,-1,0,unknown,no
34,management,single,tertiary,28,cellular,14,may,175,1,358,2,failure,no
31,blue-collar,married,secondary,536,cellular,14,may,22,6,-1,0,unknown,no
29,technician,married,tertiary,604,cellular,14,may,430,4,-1,0,unknown,no
50,blue-collar,married,secondary,2719,cellular,14,may,97,2,-1,0,unknown,no
52,self-employed,married,secondary,213,cellular,14,may,164,2,-1,0,unknown,no
35,technician,married,tertiary,4,cellular,14,may,88,1,-1,0,unknown,no
38,management,married,tertiary,89,cellular,14,may,71,1,360,10,failure,no
23,housemaid,single,secondary,650,cellular,14,may,136,1,367,4,failure,no
56,blue-collar,married,secondary,-256,cellular,14,may,92,1,370,2,failure,no
37,blue-collar,married,primary,190,cellular,14,may,17,6,-1,0,unknown,no
36,technician,single,tertiary,0,cellular,14,may,155,2,303,3,other,no
39,blue-collar,single,primary,-100,cellular,14,may,159,1,358,2,failure,no
25,student,single,tertiary,938,cellular,14,may,36,1,352,1,other,no
54,retired,divorced,tertiary,2682,cellular,14,may,334,1,-1,0,unknown,no
35,management,single,tertiary,478,cellular,14,may,107,1,265,2,failure,no
36,entrepreneur,divorced,secondary,2996,cellular,14,may,104,1,-1,0,unknown,no
47,blue-collar,married,primary,881,cellular,14,may,143,1,370,2,failure,no
46,blue-collar,married,secondary,130,cellular,14,may,106,1,349,1,failure,no
46,admin.,married,secondary,-236,telephone,14,may,217,2,-1,0,unknown,no
29,unemployed,married,tertiary,111,cellular,14,may,216,1,-1,0,unknown,no
32,technician,married,tertiary,15,cellular,14,may,226,1,346,1,failure,no
55,services,single,secondary,1126,telephone,14,may,166,1,-1,0,unknown,no
38,blue-collar,married,primary,-42,cellular,14,may,87,1,-1,0,unknown,no
25,admin.,single,secondary,1235,cellular,14,may,64,1,349,3,failure,no
34,blue-collar,single,secondary,62,cellular,14,may,105,1,-1,0,unknown,no
34,self-employed,single,unknown,687,cellular,14,may,99,2,-1,0,unknown,no
29,blue-collar,married,secondary,-312,cellular,14,may,130,2,-1,0,unknown,no
28,blue-collar,married,tertiary,335,cellular,14,may,256,1,322,3,success,no
25,admin.,single,secondary,248,cellular,14,may,121,1,-1,0,unknown,no
47,blue-collar,single,primary,133,cellular,14,may,285,1,330,3,other,no
50,management,single,secondary,4527,cellular,14,may,140,1,-1,0,unknown,no
37,management,married,tertiary,8821,cellular,14,may,167,1,-1,0,unknown,no
28,blue-collar,married,secondary,519,cellular,14,may,311,1,-1,0,unknown,no
54,management,divorced,tertiary,-449,cellular,14,may,691,1,-1,0,unknown,yes
42,blue-collar,divorced,primary,1563,cellular,14,may,164,2,364,1,failure,no
43,services,married,primary,2567,cellular,14,may,109,1,360,2,failure,no
29,blue-collar,married,secondary,7863,cellular,14,may,1129,1,-1,0,unknown,yes
30,services,married,secondary,1222,cellular,14,may,444,1,-1,0,unknown,no
25,services,single,secondary,216,cellular,14,may,175,3,-1,0,unknown,no
35,blue-collar,divorced,secondary,336,cellular,14,may,191,1,346,2,failure,yes
54,blue-collar,divorced,unknown,-473,cellular,14,may,239,1,351,2,failure,no
52,blue-collar,married,secondary,633,cellular,14,may,292,1,-1,0,unknown,no
55,blue-collar,divorced,unknown,1545,cellular,14,may,59,1,345,2,failure,no
51,blue-collar,married,secondary,500,cellular,14,may,471,1,-1,0,unknown,no
32,management,single,tertiary,499,cellular,14,may,182,1,339,2,failure,no
33,entrepreneur,married,tertiary,1145,cellular,14,may,92,3,-1,0,unknown,no
40,retired,single,primary,-79,cellular,14,may,396,1,370,1,failure,no
56,retired,divorced,primary,48,cellular,14,may,132,2,-1,0,unknown,no
37,management,divorced,secondary,1287,cellular,14,may,432,1,-1,0,unknown,no
36,blue-collar,married,secondary,1049,cellular,14,may,224,4,-1,0,unknown,yes
37,services,married,secondary,6089,cellular,14,may,616,2,-1,0,unknown,yes
29,services,married,secondary,1002,cellular,14,may,50,2,-1,0,unknown,no
46,admin.,single,secondary,-976,cellular,14,may,111,1,-1,0,unknown,no
34,blue-collar,married,primary,109,cellular,14,may,685,2,-1,0,unknown,no
44,self-employed,divorced,secondary,583,cellular,14,may,423,3,-1,0,unknown,no
34,blue-collar,married,secondary,332,cellular,14,may,134,2,-1,0,unknown,no
56,admin.,single,secondary,3309,cellular,14,may,65,1,-1,0,unknown,no
34,admin.,married,secondary,384,cellular,14,may,551,2,-1,0,unknown,no
35,technician,married,secondary,222,cellular,14,may,165,5,177,7,failure,no
37,management,divorced,tertiary,-42,cellular,14,may,668,2,-1,0,unknown,yes
41,blue-collar,married,secondary,427,cellular,14,may,177,2,-1,0,unknown,no
36,services,single,secondary,-267,cellular,14,may,99,7,352,1,failure,no
33,technician,married,secondary,318,cellular,14,may,108,4,342,14,other,no
32,blue-collar,married,secondary,169,cellular,14,may,291,2,-1,0,unknown,no
39,management,divorced,tertiary,126,cellular,14,may,170,1,-1,0,unknown,no
31,management,single,tertiary,0,cellular,14,may,117,3,352,3,failure,no
34,blue-collar,married,secondary,2447,cellular,14,may,330,2,-1,0,unknown,no
42,services,married,primary,248,cellular,14,may,480,2,-1,0,unknown,no
29,admin.,single,secondary,891,cellular,14,may,172,2,352,1,failure,no
48,blue-collar,married,secondary,333,cellular,14,may,24,6,-1,0,unknown,no
40,blue-collar,married,primary,105,cellular,14,may,143,2,370,2,failure,no
35,blue-collar,single,primary,246,cellular,14,may,157,2,345,5,failure,no
49,management,divorced,tertiary,1253,cellular,14,may,83,2,-1,0,unknown,no
53,management,married,tertiary,-388,cellular,14,may,111,3,356,1,other,no
37,services,single,secondary,887,cellular,14,may,553,2,-1,0,unknown,no
37,blue-collar,married,secondary,561,cellular,14,may,632,1,339,2,failure,no
40,management,single,tertiary,2258,cellular,14,may,115,3,287,2,failure,no
45,admin.,divorced,tertiary,569,cellular,14,may,228,1,-1,0,unknown,no
34,admin.,married,secondary,626,cellular,14,may,142,2,-1,0,unknown,no
57,blue-collar,single,primary,739,cellular,14,may,172,2,364,1,failure,no
29,technician,single,secondary,1331,cellular,14,may,246,1,-1,0,unknown,no
40,services,single,secondary,573,cellular,14,may,329,1,-1,0,unknown,no
31,blue-collar,single,secondary,953,cellular,14,may,479,1,346,2,success,yes
31,management,married,tertiary,183,cellular,14,may,46,3,-1,0,unknown,no
42,services,single,secondary,0,cellular,14,may,67,7,177,1,other,no
47,management,married,secondary,177,cellular,14,may,95,3,-1,0,unknown,no
32,blue-collar,single,primary,398,cellular,14,may,209,2,-1,0,unknown,no
33,admin.,single,secondary,315,cellular,14,may,888,3,-1,0,unknown,yes
50,management,married,tertiary,451,cellular,14,may,441,3,-1,0,unknown,no
31,blue-collar,married,primary,42,cellular,14,may,185,3,-1,0,unknown,no
42,services,divorced,secondary,11177,cellular,14,may,229,6,373,1,other,no
60,blue-collar,married,primary,2147,telephone,14,may,213,1,-1,0,unknown,no
58,admin.,divorced,secondary,8548,cellular,14,may,175,8,-1,0,unknown,no
43,blue-collar,married,primary,479,cellular,14,may,293,2,370,2,failure,no
52,technician,married,tertiary,136,telephone,14,may,46,2,287,10,other,no
38,blue-collar,married,secondary,1407,cellular,14,may,169,3,174,7,failure,no
26,student,single,primary,114,cellular,14,may,226,2,-1,0,unknown,no
31,blue-collar,single,primary,864,telephone,14,may,113,2,-1,0,unknown,no
36,blue-collar,married,primary,4608,cellular,14,may,284,7,-1,0,unknown,no
49,blue-collar,married,secondary,1039,cellular,14,may,156,2,178,1,failure,no
47,admin.,married,secondary,1863,cellular,14,may,151,4,-1,0,unknown,no
31,blue-collar,married,secondary,150,telephone,14,may,68,2,-1,0,unknown,no
59,blue-collar,married,primary,5788,cellular,14,may,56,2,350,2,failure,no
59,retired,divorced,secondary,5845,cellular,14,may,1060,2,-1,0,unknown,yes
33,blue-collar,married,secondary,43,cellular,14,may,332,2,358,2,failure,no
35,blue-collar,married,secondary,2432,cellular,14,may,196,2,-1,0,unknown,no
32,blue-collar,single,secondary,-575,cellular,14,may,24,6,346,9,failure,no
29,technician,single,secondary,769,cellular,14,may,67,3,-1,0,unknown,no
38,services,married,secondary,7708,cellular,14,may,218,4,331,3,other,no
43,blue-collar,married,primary,18,cellular,14,may,131,2,370,3,other,no
29,management,single,tertiary,-11,cellular,14,may,164,2,-1,0,unknown,no
29,technician,single,secondary,70,cellular,14,may,400,2,-1,0,unknown,no
28,student,single,secondary,1377,cellular,14,may,688,2,-1,0,unknown,yes
41,blue-collar,married,secondary,281,cellular,14,may,123,4,-1,0,unknown,no
33,blue-collar,single,primary,405,cellular,14,may,99,4,353,1,failure,no
36,admin.,single,secondary,886,cellular,14,may,362,6,-1,0,unknown,no
43,blue-collar,married,primary,991,cellular,14,may,111,2,-1,0,unknown,no
29,blue-collar,married,secondary,64,cellular,14,may,444,2,366,3,failure,no
23,technician,single,secondary,1587,cellular,14,may,502,2,-1,0,unknown,no
51,blue-collar,married,primary,354,cellular,14,may,276,2,344,1,other,no
24,blue-collar,single,secondary,-169,cellular,14,may,366,2,-1,0,unknown,no
50,admin.,divorced,secondary,124,cellular,14,may,367,2,289,19,failure,no
51,blue-collar,married,secondary,814,cellular,14,may,17,8,-1,0,unknown,no
44,blue-collar,married,secondary,466,cellular,14,may,158,5,350,1,other,no
46,admin.,married,secondary,196,telephone,14,may,29,2,-1,0,unknown,no
40,blue-collar,married,primary,309,cellular,14,may,221,2,-1,0,unknown,no
30,blue-collar,married,secondary,1717,cellular,14,may,197,3,-1,0,unknown,no
40,management,married,tertiary,229,cellular,14,may,183,3,-1,0,unknown,no
37,services,single,secondary,608,cellular,14,may,380,3,-1,0,unknown,no
36,management,married,tertiary,-296,cellular,14,may,113,3,-1,0,unknown,no
34,blue-collar,married,secondary,2542,cellular,14,may,228,1,-1,0,unknown,no
30,blue-collar,married,secondary,664,telephone,14,may,57,1,-1,0,unknown,no
33,blue-collar,married,unknown,24,cellular,14,may,535,1,-1,0,unknown,no
33,technician,single,tertiary,2412,cellular,14,may,91,1,356,2,other,no
26,blue-collar,single,primary,93,cellular,14,may,43,3,-1,0,unknown,no
28,management,single,tertiary,293,cellular,14,may,265,1,-1,0,unknown,no
37,blue-collar,married,primary,2079,cellular,14,may,299,1,360,2,failure,no
27,housemaid,married,primary,275,cellular,14,may,196,2,-1,0,unknown,no
27,technician,single,secondary,218,cellular,14,may,1462,2,352,1,failure,no
38,blue-collar,married,secondary,1731,cellular,14,may,162,2,350,4,failure,no
31,blue-collar,married,primary,392,cellular,14,may,465,2,360,1,failure,no
27,technician,married,secondary,806,cellular,14,may,304,2,332,21,failure,no
40,technician,married,secondary,8536,cellular,14,may,487,2,-1,0,unknown,no
